Date,County,Town,Village,VillageID,HouseHold,InspectType,PosHH,PosHHAeg,ConIn,ConOut,ConAll,PosConIn,PosConOut,PosConAll,FAegIn,FAegOut,LarvaAeg,BI,AIAeg,AIAlb,LI,CI
3/5/2010,???,???,???,6401200-025,50,??,1,1,6,21,27,0,1,1,0,0,8,2,0,0,16,3.703
3/5/2010,???,???,???,6401200-025,50,??,2,2,15,10,25,0,2,2,0,0,14,4,0,0,28,8
3/5/2010,???,???,???,6401200-068,50,??,1,1,17,7,24,1,0,1,0,0,5,2,0,0,10,4.166
3/5/2010,???,???,???,6401200-040,50,??,1,1,13,16,29,0,1,1,0,0,0,2,0,0.04,0,3.448
3/5/2010,???,???,???,6401200-073,50,??,1,1,15,17,32,0,1,1,3,0,10,2,0.06,0,20,3.125
3/6/2010,???,???,???,6401200-017,50,??,1,1,10,14,24,0,1,1,0,0,10,2,0,0,20,4.166
3/6/2010,???,???,???,6401200-017,50,??,1,1,13,11,24,0,1,1,0,0,7,2,0,0,14,4.166
3/7/2010,???,???,???,6401200-065,50,??,1,1,18,12,30,1,0,1,0,0,1,2,0,0,2,3.333
3/8/2010,???,???,???,6401200-057,50,??,1,1,13,14,27,0,2,2,0,0,10,4,0,0,20,7.407
3/8/2010,???,???,???,6401200-057,50,??,1,1,19,6,25,0,1,1,0,0,7,2,0,0,14,4
3/8/2010,???,???,???,6401200-071,50,??,1,0,0,46,46,0,6,6,0,0,0,12,0,0.04,160,13.043
3/8/2010,???,???,???,6401200-071,50,??,3,3,13,14,27,0,3,3,1,0,3,6,0.02,0,8,11.111
3/8/2010,???,???,???,6401200-032,50,??,1,1,6,10,16,0,1,1,0,0,10,2,0,0,20,6.25
3/8/2010,???,???,???,6401200-044,50,??,1,1,4,15,19,0,1,1,0,0,2,2,0,0,4,5.263
3/8/2010,???,???,???,6401200-078,50,??,1,0,7,10,17,0,1,1,0,0,0,2,0,0,20,5.882
3/8/2010,???,???,???,6401200-066,50,??,1,1,17,11,28,0,1,1,0,0,7,2,0,0,14,3.571
3/8/2010,???,???,???,6401200-067,50,??,1,1,11,12,23,0,1,1,0,0,3,2,0,0,6,4.347
3/8/2010,???,???,???,6401200-040,50,??,2,0,12,9,21,0,2,2,0,0,0,4,0,0,26,9.523
3/8/2010,???,???,???,6401200-040,50,??,2,0,17,11,28,1,1,2,0,0,0,4,0,0,30,7.142
3/9/2010,???,???,???,6401200-028,50,??,1,1,12,13,25,1,0,1,0,0,3,2,0,0,6,4
3/9/2010,???,???,???,6401200-070,50,??,1,1,8,22,30,0,1,1,0,0,0,2,0,0,2,3.333
3/9/2010,???,???,???,6401200-043,50,??,1,1,7,7,14,1,0,1,0,0,3,2,0,0,6,7.142
3/9/2010,???,???,???,6401200-027,50,??,1,1,16,18,34,0,1,1,0,0,5,2,0,0,10,2.941
3/9/2010,???,???,???,6401200-017,50,??,1,1,6,13,19,0,1,1,0,0,10,2,0,0,20,5.263
3/9/2010,???,???,???,6401200-046,50,??,1,1,4,22,26,1,0,1,0,0,8,2,0,0,16,3.846
3/9/2010,???,???,???,6401200-055,50,??,1,1,7,14,21,0,1,1,0,0,8,2,0,0,16,4.761
3/9/2010,???,???,???,6401200-025,50,??,3,3,12,14,26,1,3,4,0,0,14,8,0,0,28,15.384
3/9/2010,???,???,???,6401200-040,50,??,3,3,11,21,32,0,3,3,0,0,0,6,0,0,60,9.375
3/9/2010,???,???,???,6401200-077,50,??,1,1,12,16,28,0,1,1,0,0,3,2,0,0,6,3.571
3/9/2010,???,???,???,6401200-049,50,??,1,1,15,14,29,0,1,1,0,0,10,2,0,0.02,20,3.448
3/10/2010,???,???,???,6401200-072,50,??,1,1,9,8,17,0,1,1,0,0,1,2,0,0,2,5.882
3/10/2010,???,???,???,6401200-043,50,??,1,1,13,7,20,0,1,1,0,0,5,2,0,0,10,5
3/10/2010,???,???,???,6401200-075,50,??,1,1,7,7,14,1,0,1,0,0,3,2,0,0,6,7.142
3/10/2010,???,???,???,6401200-075,50,??,1,1,9,16,25,0,1,1,0,0,5,2,0,0,10,4
3/10/2010,???,???,???,6401200-033,50,??,1,1,10,15,25,0,1,1,0,0,5,2,0,0,10,4
3/10/2010,???,???,???,6401200-040,50,??,1,0,0,21,21,0,4,4,0,0,0,8,0,0,50,19.047
3/10/2010,???,???,???,6401200-040,50,??,1,0,3,37,40,0,2,2,0,0,0,4,0,0,44,5
3/10/2010,???,???,???,6401200-029,50,??,1,1,14,5,19,0,1,1,0,0,2,2,0,0,4,5.263
3/10/2010,???,???,???,6401200-016,50,??,1,1,10,13,23,0,1,1,0,0,10,2,0,0,20,4.347
3/11/2010,???,???,???,6401200-057,50,??,1,1,1,11,12,1,0,1,0,0,15,2,0,0,30,8.333
3/11/2010,???,???,???,6401200-071,50,??,2,2,9,13,22,1,1,2,0,0,65,4,0,0,130,9.09
3/11/2010,???,???,???,6401200-069,50,??,1,1,10,13,23,4,0,4,0,0,50,8,0,0.2,100,17.391
3/11/2010,???,???,???,6401200-046,50,??,1,1,9,9,18,0,1,1,0,0,3,2,0,0,6,5.555
3/11/2010,???,???,???,6401200-078,50,??,1,1,15,3,18,2,0,2,0,0,1,4,0,0,22,11.111
3/11/2010,???,???,???,6401200-055,50,??,3,3,8,5,13,0,3,3,0,1,25,6,0.02,0,50,23.076
3/11/2010,???,???,???,6401200-074,50,??,1,1,5,14,19,0,1,1,0,0,0,2,0,0,2,5.263
3/11/2010,???,???,???,6401200-075,50,??,1,1,6,13,19,0,1,1,0,0,10,2,0,0,20,5.263
3/11/2010,???,???,???,6401200-077,50,??,1,1,5,15,20,0,1,1,0,0,0,2,0,0,2,5
3/11/2010,???,???,???,6401200-077,50,??,1,1,9,7,16,0,1,1,0,0,3,2,0,0,6,6.25
3/12/2010,???,???,???,6401200-071,50,??,3,3,3,19,22,0,3,3,0,0,20,6,0,0.16,80,13.636
3/12/2010,???,???,???,6401200-069,50,??,2,2,10,15,25,1,1,2,0,0,32,4,0,0.22,70,8
3/12/2010,???,???,???,6401200-070,50,??,2,2,14,14,28,2,0,2,7,0,5,4,0.14,0,10,7.142
3/12/2010,???,???,???,6401200-032,50,??,1,1,14,17,31,0,1,1,0,0,1,2,0,0,2,3.225
3/12/2010,???,???,???,6401200-017,50,??,1,1,10,19,29,0,1,1,0,0,7,2,0,0,14,3.448
3/12/2010,???,???,???,6401200-017,50,??,1,1,14,13,27,1,0,1,0,0,10,2,0,0,20,3.703
3/12/2010,???,???,???,6401200-046,50,??,1,1,4,11,15,0,1,1,0,0,5,2,0,0,10,6.666
3/12/2010,???,???,???,6401200-026,50,??,1,1,27,8,35,0,1,1,0,0,30,2,0,0,60,2.857
3/12/2010,???,???,???,6401200-065,50,??,1,1,14,16,30,0,1,1,0,0,1,2,0,0,2,3.333
3/12/2010,???,???,???,6401200-066,50,??,1,1,12,7,19,0,1,1,0,2,5,2,0.04,0,10,5.263
3/12/2010,???,???,???,6401200-066,50,??,1,1,13,16,29,0,1,1,0,0,10,2,0,0,20,3.448
3/12/2010,???,???,???,6401200-036,50,??,1,1,8,22,30,0,1,1,0,0,8,2,0,0,16,3.333
3/12/2010,???,???,???,6401200-067,50,??,1,1,14,11,25,0,1,1,0,0,2,2,0,0,4,4
3/12/2010,???,???,???,6401200-040,50,??,1,1,5,19,24,0,1,1,0,0,0,2,0,0.02,20,4.166
3/12/2010,???,???,???,6401200-040,50,??,1,1,14,14,28,1,0,1,0,0,0,2,0,0.02,30,3.571
3/12/2010,???,???,???,6401200-040,50,??,2,2,9,12,21,0,2,2,0,0,0,4,0,0,60,9.523
3/12/2010,???,???,???,6401200-073,50,??,3,3,12,16,28,0,3,3,0,1,38,6,0.02,0,76,10.714
3/13/2010,???,???,???,6401200-071,50,??,1,1,15,13,28,0,1,1,0,0,3,2,0,0,6,3.571
3/13/2010,???,???,???,6401200-016,50,??,1,1,22,11,33,0,1,1,0,0,6,2,0,0,12,3.03
3/15/2010,???,???,???,6401200-057,50,??,2,2,18,6,24,1,1,2,0,0,10,4,0,0,20,8.333
3/15/2010,???,???,???,6401200-032,50,??,1,1,13,11,24,0,1,1,0,0,4,2,0,0,20,4.166
3/15/2010,???,???,???,6401200-032,50,??,1,1,21,3,24,0,1,1,0,0,0,2,0,0,6,4.166
3/15/2010,???,???,???,6401200-017,50,??,1,1,10,13,23,1,0,1,0,0,20,2,0,0,40,4.347
3/15/2010,???,???,???,6401200-064,50,??,1,1,16,17,33,0,1,1,0,0,3,2,0,0,6,3.03
3/15/2010,???,???,???,6401200-025,50,??,1,1,21,11,32,1,0,1,1,0,15,2,0.02,0,30,3.125
3/15/2010,???,???,???,6401200-025,50,??,1,1,24,16,40,0,1,1,0,0,5,2,0,0,10,2.5
3/15/2010,???,???,???,6401200-033,50,??,1,1,6,8,14,1,0,1,0,0,10,2,0,0,20,7.142
3/15/2010,???,???,???,6401200-036,50,??,1,1,16,28,44,0,1,1,0,2,3,2,0.04,0,6,2.272
3/15/2010,???,???,???,6401200-077,50,??,1,1,8,14,22,0,1,1,0,0,10,2,0,0,20,4.545
3/15/2010,???,???,???,6401200-077,50,??,1,1,16,6,22,0,1,1,0,0,10,2,0,0,20,4.545
3/15/2010,???,???,???,6401200-073,50,??,1,1,5,9,14,0,1,1,0,1,20,2,0.02,0,40,7.142
3/15/2010,???,???,???,6401200-016,50,??,2,2,14,10,24,0,2,2,0,0,9,4,0,0,22,8.333
3/16/2010,???,???,???,6401200-071,50,??,1,1,0,20,20,0,2,2,0,0,2,4,0,0,44,10
3/16/2010,???,???,???,6401200-046,50,??,1,1,5,11,16,0,1,1,0,2,10,2,0.04,0,20,6.25
3/16/2010,???,???,???,6401200-026,50,??,1,1,9,8,17,0,1,1,0,3,10,2,0.06,0,20,5.882
3/16/2010,???,???,???,6401200-026,50,??,1,1,21,7,28,0,1,1,0,0,10,2,0,0,20,3.571
3/16/2010,???,???,???,6401200-064,50,??,1,1,9,19,28,0,1,1,0,0,2,2,0,0,4,3.571
3/16/2010,???,???,???,6401200-033,50,??,1,0,8,14,22,0,1,1,0,0,0,2,0,0,10,4.545
3/16/2010,???,???,???,6401200-033,50,??,2,0,3,30,33,0,2,2,0,0,0,4,0,0,14,6.06
3/16/2010,???,???,???,6401200-016,50,??,3,3,6,11,17,1,2,3,1,0,29,6,0.02,0,58,17.647
3/17/2010,???,???,???,6401200-070,50,??,1,1,12,15,27,0,3,3,1,0,15,6,0.02,0,30,11.111
3/17/2010,???,???,???,6401200-027,50,??,1,1,6,17,23,0,1,1,0,0,1,2,0,0,2,4.347
3/17/2010,???,???,???,6401200-076,50,??,2,2,16,9,25,1,1,2,0,0,11,4,0,0,22,8
3/17/2010,???,???,???,6401200-038,50,??,1,1,9,11,20,1,0,1,1,0,3,2,0.02,0,6,5
3/17/2010,???,???,???,6401200-075,50,??,1,0,12,6,18,1,0,1,0,0,0,2,0,0,6,5.555
3/17/2010,???,???,???,6401200-025,50,??,1,1,17,4,21,1,0,1,0,0,5,2,0,0,10,4.761
3/17/2010,???,???,???,6401200-068,50,??,1,1,8,13,21,0,1,1,0,0,10,2,0,0,20,4.761
3/17/2010,???,???,???,6401200-068,50,??,2,2,7,10,17,0,2,2,0,0,13,4,0,0,26,11.764
3/17/2010,???,???,???,6401200-033,50,??,1,1,13,6,19,1,0,1,0,0,27,2,0,0,54,5.263
3/17/2010,???,???,???,6401200-067,50,??,1,1,14,19,33,0,1,1,0,0,2,2,0,0,10,3.03
3/18/2010,???,???,???,6401200-072,50,??,1,1,9,13,22,0,1,1,0,0,2,2,0,0,4,4.545
3/18/2010,???,???,???,6401200-071,50,??,2,2,8,13,21,1,1,2,2,0,12,4,0.04,0,24,9.523
3/18/2010,???,???,???,6401200-043,50,??,1,1,17,7,24,1,0,1,0,0,10,2,0,0,20,4.166
3/18/2010,???,???,???,6401200-027,50,??,1,1,11,16,27,0,1,1,0,0,1,2,0,0,2,3.703
3/18/2010,???,???,???,6401200-027,50,??,1,1,21,9,30,0,1,1,0,0,3,2,0,0,6,3.333
3/18/2010,???,???,???,6401200-017,50,??,1,1,10,22,32,0,1,1,0,0,5,2,0,0,10,3.125
3/18/2010,???,???,???,6401200-046,50,??,1,1,5,17,22,0,1,1,0,0,1,2,0,0,2,4.545
3/18/2010,???,???,???,6401200-055,50,??,1,1,13,13,26,0,1,1,0,0,10,2,0,0,20,3.846
3/18/2010,???,???,???,6401200-037,50,??,1,1,41,7,48,2,0,2,0,0,12,4,0,0,24,4.166
3/18/2010,???,???,???,6401200-038,50,??,2,1,17,9,26,0,3,3,0,0,2,6,0,0,20,11.538
3/18/2010,???,???,???,6401200-040,50,??,1,0,0,46,46,0,1,1,0,0,0,2,0,0,50,2.173
3/18/2010,???,???,???,6401200-040,50,??,2,0,6,20,26,1,1,2,0,0,0,4,0,0,12,7.692
3/19/2010,???,???,???,6401200-072,50,??,1,1,5,8,13,1,0,1,0,0,7,2,0,0,14,7.692
3/19/2010,???,???,???,6401200-069,50,??,1,0,8,27,35,0,1,1,0,0,0,2,0,0,10,2.857
3/19/2010,???,???,???,6401200-070,50,??,1,1,15,11,26,1,1,2,0,0,7,4,0,0,14,7.692
3/19/2010,???,???,???,6401200-076,50,??,2,2,12,12,24,0,2,2,0,0,20,4,0,0,40,8.333
3/19/2010,???,???,???,6401200-066,50,??,2,2,20,11,31,1,1,2,0,0,5,4,0,0,10,6.451
3/19/2010,???,???,???,6401200-036,50,??,1,1,12,9,21,0,1,1,0,0,2,2,0,0,4,4.761
3/19/2010,???,???,???,6401200-040,50,??,1,0,9,19,28,0,1,1,0,0,0,2,0,0.12,10,3.571
3/19/2010,???,???,???,6401200-040,50,??,2,0,12,20,32,0,2,2,0,0,0,4,0,0,20,6.25
3/20/2010,???,???,???,6401200-066,50,??,1,1,12,8,20,1,0,1,0,0,1,2,0,0,2,5
3/22/2010,???,???,???,6401200-028,50,??,3,3,9,13,22,0,3,3,0,10,8,6,0.2,0,16,13.636
3/22/2010,???,???,???,6401200-072,50,??,1,1,9,12,21,1,0,1,0,0,5,2,0,0,10,4.761
3/22/2010,???,???,???,6401200-072,50,??,1,1,10,19,29,1,0,1,0,0,5,2,0,0,10,3.448
3/22/2010,???,???,???,6401200-070,50,??,1,1,17,7,24,1,0,1,0,0,5,2,0,0,12,4.166
3/22/2010,???,???,???,6401200-026,50,??,2,2,9,15,24,1,1,2,0,0,33,4,0,0,66,8.333
3/22/2010,???,???,???,6401200-064,50,??,1,1,7,20,27,0,1,1,0,0,2,2,0,0,4,3.703
3/22/2010,???,???,???,6401200-055,50,??,1,0,6,28,34,0,1,1,0,0,0,2,0,0,6,2.941
3/22/2010,???,???,???,6401200-034,50,??,1,1,8,6,14,0,1,1,0,0,3,2,0,0,6,7.142
3/22/2010,???,???,???,6401200-025,50,??,2,2,11,9,20,2,0,2,0,0,7,4,0,0,14,10
3/22/2010,???,???,???,6401200-033,50,??,1,1,5,16,21,0,2,2,1,6,5,4,0.14,0.14,30,9.523
3/22/2010,???,???,???,6401200-033,50,??,2,1,10,10,20,0,2,2,0,0,5,4,0,0,50,10
3/22/2010,???,???,???,6401200-067,50,??,1,1,11,11,22,0,1,1,0,0,10,2,0,0,20,4.545
3/23/2010,???,???,???,6401200-069,50,??,1,1,9,13,22,1,0,1,0,0,30,2,0,0,60,4.545
3/23/2010,???,???,???,6401200-043,50,??,1,1,16,8,24,1,0,1,0,0,5,2,0,0,10,4.166
3/23/2010,???,???,???,6401200-017,50,??,2,2,8,14,22,0,2,2,0,7,20,4,0.14,0,40,9.09
3/23/2010,???,???,???,6401200-064,50,??,1,1,11,6,17,0,1,1,0,1,2,2,0.02,0,4,5.882
3/23/2010,???,???,???,6401200-066,50,??,1,1,4,12,16,0,1,1,0,0,10,2,0,0,20,6.25
3/23/2010,???,???,???,6401200-040,50,??,1,0,0,59,59,0,2,2,0,0,0,4,0,0.02,32,3.389
3/23/2010,???,???,???,6401200-073,50,??,2,2,7,13,20,2,0,2,0,0,15,4,0,0,30,10
3/24/2010,???,???,???,6401200-028,50,??,1,1,9,16,25,0,1,1,0,2,2,2,0.04,0,4,4
3/24/2010,???,???,???,6401200-071,50,??,1,1,11,8,19,0,1,1,0,0,1,2,0,0,2,5.263
3/24/2010,???,???,???,6401200-070,50,??,1,1,9,18,27,0,1,1,0,3,5,2,0.06,0,10,3.703
3/24/2010,???,???,???,6401200-027,50,??,2,2,19,13,32,0,2,2,0,0,0,4,0,0,10,6.25
3/24/2010,???,???,???,6401200-026,50,??,2,2,11,8,19,1,1,2,0,0,15,4,0,0,30,10.526
3/24/2010,???,???,???,6401200-065,50,??,1,1,15,12,27,0,1,1,0,0,3,2,0,0,6,3.703
3/24/2010,???,???,???,6401200-066,50,??,1,1,13,9,22,0,1,1,0,0,4,2,0,0,8,4.545
3/24/2010,???,???,???,6401200-068,50,??,1,1,7,14,21,0,1,1,0,0,3,2,0,0,6,4.761
3/24/2010,???,???,???,6401200-040,50,??,1,1,5,15,20,1,0,1,0,0,0,2,0,0,2,5
3/24/2010,???,???,???,6401200-040,50,??,1,1,12,16,28,0,1,1,0,0,0,2,0,0,44,3.571
3/24/2010,???,???,???,6401200-040,50,??,1,1,16,21,37,0,5,5,0,0,0,10,0,0,96,13.513
3/25/2010,???,???,???,6401200-028,50,??,1,1,8,18,26,0,1,1,0,0,10,2,0,0,20,3.846
3/25/2010,???,???,???,6401200-027,50,??,1,1,14,7,21,0,1,1,0,0,2,2,0,0,4,4.761
3/25/2010,???,???,???,6401200-046,50,??,1,1,5,10,15,0,1,1,0,1,0,2,0.02,0,40,6.666
3/25/2010,???,???,???,6401200-078,50,??,1,1,5,19,24,0,1,1,0,0,0,2,0,0,4,4.166
3/25/2010,???,???,???,6401200-055,50,??,2,2,10,26,36,0,2,2,0,0,0,4,0,0,22,5.555
3/25/2010,???,???,???,6401200-034,50,??,1,1,7,4,11,1,0,1,0,0,0,2,0,0,10,9.09
3/25/2010,???,???,???,6401200-034,50,??,1,1,11,24,35,0,1,1,0,0,0,2,0,0,8,2.857
3/25/2010,???,???,???,6401200-075,50,??,1,1,4,5,9,0,1,1,0,0,1,2,0,0,2,11.111
3/25/2010,???,???,???,6401200-025,50,??,1,1,14,8,22,2,0,2,0,3,22,4,0.06,0,44,9.09
3/25/2010,???,???,???,6401200-025,50,??,3,3,21,9,30,2,1,3,0,8,33,6,0.16,0,66,10
3/25/2010,???,???,???,6401200-033,50,??,1,1,4,13,17,0,1,1,0,0,2,2,0,0,4,5.882
3/25/2010,???,???,???,6401200-029,50,??,1,1,3,10,13,0,1,1,0,0,10,2,0,0,20,7.692
3/26/2010,???,???,???,6401200-027,50,??,1,1,12,8,20,1,0,1,0,0,30,2,0,0,60,5
3/26/2010,???,???,???,6401200-046,50,??,1,0,8,19,27,0,1,1,0,0,0,2,0,0,60,3.703
3/26/2010,???,???,???,6401200-034,50,??,1,1,10,8,18,0,1,1,0,0,5,2,0,0,10,5.555
3/26/2010,???,???,???,6401200-038,50,??,1,1,4,15,19,1,0,1,0,0,1,2,0,0,2,5.263
3/27/2010,???,???,???,6401200-074,50,??,1,1,13,9,22,1,0,1,0,0,5,2,0,0,10,4.545
3/28/2010,???,???,???,6401200-055,50,??,2,0,18,11,29,3,0,3,0,0,0,6,0,0,32,10.344
3/29/2010,???,???,???,6401200-076,50,??,1,1,15,9,24,0,1,1,0,0,20,2,0,0,40,4.166
3/29/2010,???,???,???,6401200-074,50,??,1,1,7,13,20,0,1,1,0,0,10,2,0,0,20,5
3/29/2010,???,???,???,6401200-040,50,??,1,0,14,14,28,0,1,1,0,0,0,2,0,0,20,3.571
3/29/2010,???,???,???,6401200-040,50,??,1,1,18,18,36,0,1,1,0,0,3,2,0,0,6,2.777
3/30/2010,???,???,???,6401200-071,50,??,1,1,20,8,28,0,1,1,0,0,10,2,0,0,20,3.571
3/30/2010,???,???,???,6401200-070,50,??,1,1,11,22,33,0,1,1,0,0,2,2,0,0,4,3.03
3/30/2010,???,???,???,6401200-046,50,??,1,1,5,17,22,0,1,1,0,0,20,2,0,0,40,4.545
3/30/2010,???,???,???,6401200-026,50,??,2,2,22,5,27,2,1,3,1,0,35,6,0.02,0,70,11.111
3/30/2010,???,???,???,6401200-055,50,??,2,0,6,14,20,0,2,2,0,0,0,4,0,0,8,10
3/30/2010,???,???,???,6401200-038,50,??,1,1,12,10,22,0,1,1,0,0,10,2,0,0,20,4.545
3/30/2010,???,???,???,6401200-025,50,??,1,1,12,14,26,1,0,1,0,0,30,2,0,0,60,3.846
3/30/2010,???,???,???,6401200-033,50,??,2,2,15,9,24,1,1,2,0,0,22,4,0,0,44,8.333
3/30/2010,???,???,???,6401200-029,50,??,1,1,10,10,20,0,2,2,0,0,10,4,0,0,20,10
3/30/2010,???,???,???,6401200-029,50,??,1,1,11,6,17,0,1,1,0,0,10,2,0,0,20,5.882
3/31/2010,???,???,???,6401200-028,50,??,1,1,11,5,16,1,0,1,0,0,6,2,0,0,12,6.25
3/31/2010,???,???,???,6401200-043,50,??,2,2,9,12,21,2,0,2,0,0,10,4,0,0,20,9.523
3/31/2010,???,???,???,6401200-032,50,??,2,2,10,14,24,1,1,2,0,0,2,4,0,0,24,8.333
3/31/2010,???,???,???,6401200-017,50,??,3,3,9,13,22,2,1,3,0,0,8,6,0,0,16,13.636
3/31/2010,???,???,???,6401200-055,50,??,3,1,12,12,24,2,1,3,0,1,10,6,0.02,0.02,80,12.5
3/31/2010,???,???,???,6401200-065,50,??,1,1,8,11,19,0,1,1,0,0,25,2,0,0,50,5.263
3/31/2010,???,???,???,6401200-037,50,??,1,1,11,15,26,0,2,2,0,0,10,4,0,0,20,7.692
3/31/2010,???,???,???,6401200-033,50,??,1,0,13,16,29,1,0,1,0,0,0,2,0,0,4,3.448
3/31/2010,???,???,???,6401200-020,50,??,1,1,11,5,16,0,1,1,0,0,5,2,0,0,10,6.25
3/31/2010,???,???,???,6401200-040,50,??,2,0,12,18,30,0,2,2,0,0,0,4,0,0,44,6.666
4/1/2010,???,???,???,6401200-057,50,??,1,1,19,8,27,0,1,1,0,0,10,2,0,0,20,3.703
4/1/2010,???,???,???,6401200-071,50,??,3,3,13,19,32,1,3,4,1,0,25,8,0.02,0,60,12.5
4/1/2010,???,???,???,6401200-032,50,??,1,1,11,11,22,0,1,1,0,0,8,2,0,0,16,4.545
4/1/2010,???,???,???,6401200-017,50,??,2,2,6,20,26,0,2,2,0,0,10,4,0,0,20,7.692
4/1/2010,???,???,???,6401200-046,50,??,1,0,6,11,17,0,2,2,0,0,0,4,0,0,10,11.764
4/1/2010,???,???,???,6401200-078,50,??,1,0,2,22,24,0,1,1,0,0,0,2,0,0,2,4.166
4/1/2010,???,???,???,6401200-078,50,??,1,0,16,12,28,0,1,1,0,0,0,2,0,0.02,30,3.571
4/1/2010,???,???,???,6401200-055,50,??,1,0,2,14,16,0,1,1,0,0,0,2,0,0,4,6.25
4/1/2010,???,???,???,6401200-037,50,??,1,1,11,14,25,0,1,1,0,0,30,2,0,0,60,4
4/1/2010,???,???,???,6401200-038,50,??,1,1,11,4,15,0,1,1,0,0,1,2,0,0,2,6.666
4/1/2010,???,???,???,6401200-054,50,??,2,2,16,7,23,0,2,2,0,0,10,4,0,0,20,8.695
4/1/2010,???,???,???,6401200-036,50,??,1,1,18,12,30,0,1,1,0,0,2,2,0,0,4,3.333
4/1/2010,???,???,???,6401200-073,50,??,1,1,7,13,20,0,1,1,0,17,10,2,0.34,0,20,5
4/1/2010,???,???,???,6401200-016,50,??,1,1,13,7,20,0,1,1,0,0,10,2,0,0,20,5
4/2/2010,???,???,???,6401200-057,50,??,1,0,17,8,25,1,0,1,0,0,0,2,0,0.02,2,4
4/2/2010,???,???,???,6401200-071,50,??,1,1,15,13,28,0,1,1,0,0,5,2,0,0,10,3.571
4/2/2010,???,???,???,6401200-032,50,??,1,1,10,15,25,0,1,1,0,0,31,2,0,0,62,4
4/2/2010,???,???,???,6401200-032,50,??,1,1,18,10,28,0,1,1,0,0,20,2,0,0,40,3.571
4/2/2010,???,???,???,6401200-026,50,??,1,1,13,14,27,0,1,1,0,0,10,2,0,0,20,3.703
4/2/2010,???,???,???,6401200-036,50,??,1,1,6,21,27,0,1,1,0,0,8,2,0,0,16,3.703
4/2/2010,???,???,???,6401200-077,50,??,1,1,6,9,15,1,0,1,0,0,10,2,0,0,20,6.666
4/5/2010,???,???,???,6401200-034,50,??,1,1,10,9,19,0,1,1,0,0,5,2,0,0,10,5.263
4/6/2010,???,???,???,6401200-027,50,??,1,1,21,12,33,1,0,1,0,0,10,2,0,0,20,3.03
4/6/2010,???,???,???,6401200-044,50,??,1,1,3,1,4,1,0,1,0,0,1,2,0,0,2,25
4/6/2010,???,???,???,6401200-038,50,??,1,1,9,6,15,0,1,1,0,0,20,2,0,0,40,6.666
4/6/2010,???,???,???,6401200-033,50,??,1,0,10,4,14,0,1,1,0,0,0,2,0,0,4,7.142
4/6/2010,???,???,???,6401200-077,60,??,1,0,16,8,24,2,1,3,0,0,0,5,0,0.05,10,12.5
4/6/2010,???,???,???,6401200-004,50,??,1,1,4,6,10,1,2,3,0,6,11,6,0.12,0.02,32,30
4/6/2010,???,???,???,6401200-042,50,??,1,0,14,4,18,1,0,1,0,0,0,2,0,0,10,5.555
4/6/2010,???,???,???,6401200-073,50,??,1,1,2,4,6,0,1,1,0,0,5,2,0,0,10,16.666
4/7/2010,???,???,???,6401200-072,50,??,1,1,4,14,18,0,1,1,0,0,7,2,0,0,14,5.555
4/7/2010,???,???,???,6401200-072,50,??,1,1,10,7,17,0,1,1,0,0,5,2,0,0,10,5.882
4/7/2010,???,???,???,6401200-070,50,??,1,1,18,18,36,0,1,1,0,0,5,2,0,0.02,10,2.777
4/7/2010,???,???,???,6401200-043,50,??,1,1,11,12,23,0,1,1,0,0,5,2,0,0,10,4.347
4/7/2010,???,???,???,6401200-017,50,??,2,2,15,9,24,0,2,2,0,1,7,4,0.02,0,14,8.333
4/7/2010,???,???,???,6401200-078,50,??,2,2,10,21,31,0,2,2,0,0,25,4,0,0,50,6.451
4/7/2010,???,???,???,6401200-037,50,??,1,0,9,12,21,0,1,1,0,0,0,2,0,0.04,20,4.761
4/7/2010,???,???,???,6401200-075,50,??,2,2,12,11,23,2,1,3,0,0,20,6,0,0,40,13.043
4/7/2010,???,???,???,6401200-033,50,??,1,1,8,11,19,0,1,1,0,0,1,2,0,0,2,5.263
4/7/2010,???,???,???,6401200-067,50,??,1,1,13,10,23,0,1,1,0,0,5,2,0,0,10,4.347
4/7/2010,???,???,???,6401200-077,50,??,2,2,7,12,19,1,1,2,2,0,8,4,0.04,0,16,10.526
4/8/2010,???,???,???,6401200-032,50,??,1,1,10,7,17,0,1,1,0,4,5,2,0.08,0,10,5.882
4/8/2010,???,???,???,6401200-055,50,??,1,1,7,8,15,1,0,1,0,1,8,2,0.02,0,16,6.666
4/8/2010,???,???,???,6401200-076,50,??,1,1,12,14,26,1,0,1,0,1,2,2,0.02,0,4,3.846
4/8/2010,???,???,???,6401200-037,50,??,1,1,10,13,23,0,1,1,0,0,10,2,0,0,30,4.347
4/8/2010,???,???,???,6401200-033,50,??,2,2,3,12,15,1,2,3,0,1,40,6,0.02,0,80,20
4/8/2010,???,???,???,6401200-040,50,??,1,0,0,36,36,0,6,6,0,0,0,12,0,0.02,52,16.666
4/8/2010,???,???,???,6401200-040,50,??,1,0,1,16,17,0,1,1,0,0,0,2,0,0,20,5.882
4/9/2010,???,???,???,6401200-071,50,??,1,1,10,10,20,0,1,1,0,0,5,2,0,0,10,5
4/9/2010,???,???,???,6401200-026,50,??,2,2,10,4,14,1,1,2,0,0,12,4,0,0,24,14.285
